game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
17f03e99-12ae-4af8-9df6-db83dcdab7b0,159,Paris m3,Paris,1858.??.??,6,"Morphy, Paul ","Harrwitz, Daniel",1-0,,,,,,,"Morphy, Paul ",,"Harrwitz, Daniel",,0,C41,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
a0599cb4-ec02-4314-8be2-84cb169a3d4b,160,Paris m1,Paris,1858.??.??,6,"Anderssen, Adolf","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Anderssen, Adolf",,0,A20,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
108b67cd-0190-464f-b10c-724f98952686,161,Paris m3,Paris,1858.??.??,7,"Harrwitz, Daniel","Morphy, Paul ",1/2-1/2,,,,,,,draw,,draw,,0,A85,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
aa673fc4-381b-494f-862d-6cc6c340657c,162,Paris m1,Paris,1858.??.??,7,"Morphy, Paul ","Anderssen, Adolf",1-0,,,,,,,"Morphy, Paul ",,"Anderssen, Adolf",,0,B01,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
b970d0a4-c038-4958-b092-a5e05d0cca2b,163,Paris m3,Paris,1858.??.??,8,"Morphy, Paul ","Harrwitz, Daniel",1-0,,,,,,,"Morphy, Paul ",,"Harrwitz, Daniel",,0,C41,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
c8097da8-943d-464b-a95d-6a922da51665,164,Paris m1,Paris,1858.??.??,8,"Anderssen, Adolf","Morphy, Paul ",1/2-1/2,,,,,,,draw,,draw,,0,A20,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
0349f0cf-30fb-47b3-9d3c-f50969f7632f,165,Paris m1,Paris,1858.??.??,9,"Morphy, Paul ","Anderssen, Adolf",1-0,,,,,,,"Morphy, Paul ",,"Anderssen, Adolf",,0,B44,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
99c8438c-e00f-43cc-b4e8-b01e7556fc57,166,Paris m1,Paris,1858.??.??,10,"Anderssen, Adolf","Morphy, Paul ",1-0,,,,,,,"Anderssen, Adolf",,"Morphy, Paul ",,0,A20,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
162682f0-cd20-4a42-b5b2-57d6b36ef0ed,167,Paris m1,Paris,1858.??.??,11,"Morphy, Paul ","Anderssen, Adolf",1-0,,,,,,,"Morphy, Paul ",,"Anderssen, Adolf",,0,C00,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
84849277-74ec-41ab-84d6-9a28a27dfe03,168,Paris m1,Paris,1858.??.??,13,"Morphy, Paul ","Anderssen, Adolf",1-0,,,,,,,"Morphy, Paul ",,"Anderssen, Adolf",,0,C39,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
365b4a2e-8bfc-4321-83cc-d4f9a434aeeb,169,London m1,London,1859.??.??,?,"Morphy, Paul ","Loewenthal, Johann Jacob",1-0,,,,,,,"Morphy, Paul ",,"Loewenthal, Johann Jacob",,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
ca360d35-59b3-496c-95d9-f2359670eef9,170,London m1,London,1859.??.??,?,"Loewenthal, Johann Jacob","Morphy, Paul ",1/2-1/2,,,,,,,draw,,draw,,0,C84,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
3d03a0f0-52bb-48a3-a230-ea3477d1413c,171,London m1,London,1859.??.??,?,"Loewenthal, Johann Jacob","Morphy, Paul ",1-0,,,,,,,"Loewenthal, Johann Jacob",,"Morphy, Paul ",,0,C78,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
07a601a9-7929-415d-9e91-380a06b2e90f,172,London m1,London,1859.??.??,?,"Morphy, Paul ","Loewenthal, Johann Jacob",1/2-1/2,,,,,,,draw,,draw,,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
ee0e697e-c13f-4e48-b8a0-3044543fcb65,173,New York sim,New York,1859.??.??,?,"Morphy, Paul ",Hart,1-0,,,,,,,"Morphy, Paul ",,Hart,,0,C44,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
359bf0c9-2301-4d63-9af0-ca0a4283dd56,174,New York sim,New York,1859.??.??,?,"Morphy, Paul ","Jefferson, BT.",1-0,,,,,,,"Morphy, Paul ",,"Jefferson, BT.",,0,C52,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
0401df3a-3ae3-41d5-a2b8-bdb50341840e,175,New York sim,New York,1859.??.??,?,"Morphy, Paul ","Knott, Simon JB",1-0,,,,,,,"Morphy, Paul ",,"Knott, Simon JB",,0,C37,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
02626201-dc63-4bde-8899-07ae70b38eac,176,New York sim,New York,1859.??.??,?,"Morphy, Paul ",NN,1-0,,,,,,,"Morphy, Paul ",,NN,,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
c38ffd27-97ad-4e9b-a7de-9bc7e2428f5d,177,New York sim,New York,1859.??.??,?,"Morphy, Paul ","Stone, J.",1-0,,,,,,,"Morphy, Paul ",,"Stone, J.",,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
6c3ca215-c945-4293-9291-4473706f9570,178,Paris m1,Paris,1859.??.??,1,"Mongredien, Augustus","Morphy, Paul ",1/2-1/2,,,,,,,draw,,draw,,0,C23,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
52af8afb-85ff-4271-8c84-7f0a856585f3,179,Paris m1,Paris,1859.??.??,2,"Morphy, Paul ","Mongredien, Augustus",1-0,,,,,,,"Morphy, Paul ",,"Mongredien, Augustus",,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
73d0016d-eaaa-4170-a8cc-54748c55a608,180,Paris m1,Paris,1859.??.??,3,"Mongredien, Augustus","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Mongredien, Augustus",,0,A84,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
b3965b78-593c-412b-86f5-d63d17b60035,181,Paris m1,Paris,1859.??.??,4,"Morphy, Paul ","Mongredien, Augustus",1-0,,,,,,,"Morphy, Paul ",,"Mongredien, Augustus",,0,C58,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
3b848cbd-2378-4bd8-904e-6e62a809a03f,182,Paris m1,Paris,1859.??.??,5,"Mongredien, Augustus","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Mongredien, Augustus",,0,C33,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
b5d2b612-2ddf-4c14-b12a-c6bbf028e396,183,Paris m1,Paris,1859.??.??,6,"Morphy, Paul ","Mongredien, Augustus",1-0,,,,,,,"Morphy, Paul ",,"Mongredien, Augustus",,0,C40,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
7d2fae0f-7d38-4b18-8167-3452a1523c2a,184,Paris m1,Paris,1859.??.??,7,"Mongredien, Augustus","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Mongredien, Augustus",,0,C52,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
1d31f39a-39d9-43e3-928d-c55f3c7a61ca,185,Paris m1,Paris,1859.??.??,8,"Morphy, Paul ","Mongredien, Augustus",1-0,,,,,,,"Morphy, Paul ",,"Mongredien, Augustus",,0,C41,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
ba9fbc6a-2abd-4af4-8a73-0a9c7b98e35a,186,Philadelphia m,Philadelphia,1859.??.??,?,"Morphy, Paul ","Thomas, W.",1-0,,,,,,,"Morphy, Paul ",,"Thomas, W.",,0,C50,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
ae0361c1-6999-4820-b1ab-17767be088a4,187,USA tour sim,USA,1859.??.??,?,"Morphy, Paul ","Hammond, G.",1-0,,,,,,,"Morphy, Paul ",,"Hammond, G.",,0,C70,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
f3994afa-6094-460b-b039-d0ac567fb592,188,USA tour sim,USA,1859.??.??,?,"Morphy, Paul ","Lewis, S.",1-0,,,,,,,"Morphy, Paul ",,"Lewis, S.",,0,B00,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
4067c156-c597-4ba6-835e-878bafa08a66,189,USA tour sim,USA,1859.??.??,?,NN,"Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,NN,,0,C65,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
dd4e2553-eb4f-4b11-b58d-9462cb8bbc7e,190,USA tour sim,USA,1859.??.??,?,"Morphy, Paul ",Tilghman,1-0,,,,,,,"Morphy, Paul ",,Tilghman,,0,C37,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
09bcde67-39c8-4a20-b8ef-3ec5f965099a,191,USA tour sim,USA,1859.??.??,?,"Morphy, Paul ","Smyth, S.",1-0,,,,,,,"Morphy, Paul ",,"Smyth, S.",,0,C01,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
ad43977f-9307-4755-afd1-c8e86a55a507,192,Habana m,Habana,1862.??.??,?,"Sicre, JM.","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"Sicre, JM.",,0,C78,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
89916139-bc05-420b-a1e1-c04768032ee0,193,Habana m,Habana,1862.??.??,?,"Morphy, Paul ","Sicre, JM.",1-0,,,,,,,"Morphy, Paul ",,"Sicre, JM.",,0,C01,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
ae3c6803-6f15-452d-9064-28b16f06ca98,194,Paris m2,Paris,1863.??.??,?,"De Riviere, Jules Arnous","Morphy, Paul ",1-0,,,,,,,"De Riviere, Jules Arnous",,"Morphy, Paul ",,0,C54,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
563ddea2-30e6-4281-bbe4-a7b6dde3fedf,195,Paris m2,Paris,1863.??.??,?,"Morphy, Paul ","De Riviere, Jules Arnous",1-0,,,,,,,"Morphy, Paul ",,"De Riviere, Jules Arnous",,0,C53,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
23bc8452-c4c6-4017-a892-33db2b594dda,196,Paris m2,Paris,1863.??.??,?,"Morphy, Paul ","De Riviere, Jules Arnous",0-1,,,,,,,"De Riviere, Jules Arnous",,"Morphy, Paul ",,0,C38,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
990a5961-72be-4e55-aab2-a2ebeac02668,197,Paris m2,Paris,1863.??.??,?,"Morphy, Paul ","De Riviere, Jules Arnous",1-0,,,,,,,"Morphy, Paul ",,"De Riviere, Jules Arnous",,0,C66,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
4364c425-8bf5-475a-aa1b-3e87fc70090f,198,Paris m2,Paris,1863.??.??,?,"De Riviere, Jules Arnous","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"De Riviere, Jules Arnous",,0,C58,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
c31c894f-34b3-4797-9b4a-ebdeabb3a089,199,Paris m2,Paris,1863.??.??,?,"Morphy, Paul ","De Riviere, Jules Arnous",1-0,,,,,,,"Morphy, Paul ",,"De Riviere, Jules Arnous",,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
ca505ad4-e1c3-4f5e-9cdf-a5a928923ebd,200,Paris m2,Paris,1863.??.??,?,"Morphy, Paul ","De Riviere, Jules Arnous",1-0,,,,,,,"Morphy, Paul ",,"De Riviere, Jules Arnous",,0,C55,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
07d4e5a6-02a6-4766-b91a-45e7e97fc3ba,201,Paris m2,Paris,1863.??.??,?,"Morphy, Paul ","De Riviere, Jules Arnous",1-0,,,,,,,"Morphy, Paul ",,"De Riviere, Jules Arnous",,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
05937301-d4a0-43d9-8fb4-cbb0f9f4b0e3,202,Paris m2,Paris,1863.??.??,?,"De Riviere, Jules Arnous","Morphy, Paul ",1-0,,,,,,,"De Riviere, Jules Arnous",,"Morphy, Paul ",,0,C33,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
d2b3f78e-7772-484f-9d42-45b006589727,203,Paris m2,Paris,1863.??.??,?,"De Riviere, Jules Arnous","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"De Riviere, Jules Arnous",,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
aff858d1-4ac9-4eaa-ba63-34909d24d422,204,Paris m2,Paris,1863.??.??,?,"De Riviere, Jules Arnous","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"De Riviere, Jules Arnous",,0,C50,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
cfb92c36-f437-47f3-9256-a82bdaf4c198,205,Paris m2,Paris,1863.??.??,?,"De Riviere, Jules Arnous","Morphy, Paul ",0-1,,,,,,,"Morphy, Paul ",,"De Riviere, Jules Arnous",,0,C54,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
49f8ec04-8ead-42bd-95b6-212ed9a9deb7,206,Havana sim,Havana,1864.??.??,?,"Morphy, Paul ","Capdevielle, P.",1-0,,,,,,,"Morphy, Paul ",,"Capdevielle, P.",,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
200e8ca3-abfc-4d92-b3c5-57657bc37780,207,Havana sim,Havana,1864.??.??,?,"Morphy, Paul ","Sicre, Felix",1-0,,,,,,,"Morphy, Paul ",,"Sicre, Felix",,0,C41,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
26bb254c-5ecb-4851-9f0d-466df3e32112,208,Havana sim,Havana,1864.??.??,?,"Morphy, Paul ","Golmayo Zupide, Celso",1-0,,,,,,,"Morphy, Paul ",,"Golmayo Zupide, Celso",,0,C51,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
af25c88e-570d-4e31-8f03-028c885accc8,209,Havana sim,Havana,1864.??.??,?,"Morphy, Paul ",Dominguez,1-0,,,,,,,"Morphy, Paul ",,Dominguez,,0,C55,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
8c8129d6-9ef2-47bd-bcf7-fc8535a401fe,210,New Orleans,New Orleans,1866.??.??,?,"Morphy, Paul ","Maurian, Charles Amedee",1-0,,,,,,,"Morphy, Paul ",,"Maurian, Charles Amedee",,0,C37,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
3249e04a-42ae-49e5-b92c-b70164471430,211,New Orleans,New Orleans,1866.??.??,?,"Morphy, Paul ","Muarian, C.",1-0,,,,,,,"Morphy, Paul ",,"Muarian, C.",,0,C37,,,,,,,2025-11-01T20:08:01+0000,morphy.pgn
